,date,air_temperature,rain_sum,windspeed,sunshine_amount,total_sales,total_net
761,2023-02-01,-1.2,0.0,3.9,0.0,21185.1,
762,2023-02-02,-0.6,0.0,2.5,0.0,19776.9,
763,2023-02-03,-1.9,0.2,6.5,0.0,30467.0,
764,2023-02-04,-1.3,0.0,3.0,0.0,53244.5,
765,2023-02-05,0.4,0.4,3.2,0.0,30972.2,
766,2023-02-06,-1.3,0.0,1.9,0.0,16370.4,
767,2023-02-07,-0.2,0.0,1.6,0.0,21008.9,
768,2023-02-08,4.2,0.0,7.9,0.0,27162.4,
769,2023-02-09,5.9,0.1,8.3,0.0,24880.9,
770,2023-02-10,1.2,0.2,8.3,0.0,38452.6,
771,2023-02-11,9.0,0.0,6.0,0.0,37805.1,
772,2023-02-12,5.5,0.0,2.8,0.0,31042.9,
773,2023-02-13,9.9,0.0,3.4,0.0,13960.2,
774,2023-02-14,1.1,0.0,2.1,0.0,36265.3,
775,2023-02-15,2.1,0.0,3.0,0.0,25227.6,
776,2023-02-16,4.1,0.1,4.8,0.0,35478.5,
777,2023-02-17,4.6,9.7,6.9,0.0,37220.5,
778,2023-02-18,6.0,0.0,5.3,0.0,38277.4,
779,2023-02-19,3.4,0.1,2.6,0.0,26045.5,
780,2023-02-20,8.7,3.9,6.2,0.0,15927.5,
781,2023-02-21,6.6,0.0,6.6,0.0,16768.3,
782,2023-02-22,1.5,5.3,4.1,0.0,20609.0,
783,2023-02-23,4.3,1.2000000000000002,3.2,0.0,22295.9,
784,2023-02-24,2.6,2.8,6.9,0.0,35891.8,
785,2023-02-25,3.4,0.0,7.1,0.0,30799.8,
786,2023-02-26,5.5,0.0,5.3,0.0,29740.9,
787,2023-02-27,9.2,0.0,2.3,0.0,14219.1,
788,2023-02-28,8.7,0.0,4.4,0.0,18075.7,
789,2023-03-01,8.5,0.0,3.8,152.0,14276.4,
790,2023-03-02,6.6,0.0,3.3,110.0,20511.5,
791,2023-03-03,7.7,0.0,8.2,188.0,27498.9,
792,2023-03-04,2.9,0.0,6.3,251.0,21152.8,
793,2023-03-05,3.9,0.0,7.0,222.0,20792.3,
794,2023-03-06,1.4,0.0,4.2,164.0,12596.5,
795,2023-03-07,-1.7,0.0,4.6,68.0,12380.8,
796,2023-03-08,0.6,0.9,4.1,134.0,19670.7,
797,2023-03-09,-1.3,0.2,4.9,159.0,16680.4,
798,2023-03-10,-0.6,0.0,3.3,146.0,39542.8,
799,2023-03-11,0.8,0.0,4.6,294.0,34013.8,
800,2023-03-12,1.5,0.0,4.4,69.0,24319.0,
801,2023-03-13,-0.4,11.6,6.6,0.0,11328.3,
802,2023-03-14,4.3,0.0,3.6,159.0,11877.2,
803,2023-03-15,6.0,0.0,5.2,183.0,21690.3,
804,2023-03-16,3.3,1.0,5.2,0.0,18593.6,
805,2023-03-17,3.0,8.200000000000001,4.5,0.0,30604.9,
806,2023-03-18,7.5,0.0,2.9,153.0,21585.4,
807,2023-03-19,4.1,0.4,2.8,0.0,24889.9,
808,2023-03-20,7.0,0.0,5.3,83.0,18105.5,
809,2023-03-21,2.9,4.5,3.5,0.0,18079.2,
810,2023-03-22,5.1,7.4,3.7,0.0,24137.8,
811,2023-03-23,5.3,5.1,3.8,0.0,16586.9,
812,2023-03-24,5.1,2.2,4.0,0.0,36265.5,
813,2023-03-25,3.2,1.0,6.0,2.0,36548.9,
814,2023-03-26,1.9,0.2,4.9,266.0,29472.8,
815,2023-03-27,1.6,0.0,5.9,190.0,10522.8,
816,2023-03-28,1.9,3.6,3.6,46.0,14305.3,
817,2023-03-29,2.3,3.9,6.9,167.0,17657.3,
818,2023-03-30,0.7,0.0,4.6,0.0,26663.2,
819,2023-03-31,5.4,0.0,6.2,271.0,27402.1,
820,2023-04-01,7.0,0.0,4.7,406.0,27563.3,
821,2023-04-02,8.6,0.0,2.5,288.0,27664.0,
822,2023-04-03,7.0,0.0,3.3,177.0,22372.5,
823,2023-04-04,10.1,0.0,3.7,177.0,14155.9,
824,2023-04-05,10.6,0.0,4.4,219.0,18153.5,
825,2023-04-06,2.8,1.3,4.7,0.0,9454.8,
826,2023-04-07,8.1,0.0,3.7,284.0,16204.9,
827,2023-04-08,12.3,0.0,3.4,356.0,11450.2,
828,2023-04-09,11.2,0.0,4.0,65.0,18576.7,
829,2023-04-10,8.2,0.1,3.4,0.0,27484.0,
830,2023-04-11,7.2,4.300000000000001,5.2,0.0,13062.5,
831,2023-04-12,10.4,0.1,5.0,36.0,22426.2,
832,2023-04-13,9.4,0.1,6.1,9.0,37064.3,
833,2023-04-14,8.3,14.1,5.8,0.0,37249.7,
834,2023-04-15,6.6,3.1999999999999997,5.6,0.0,29076.0,
835,2023-04-16,10.0,0.0,4.1,0.0,29038.3,
836,2023-04-17,14.4,0.0,5.0,226.0,21279.7,
837,2023-04-18,15.8,0.0,4.4,262.0,21341.1,
838,2023-04-19,16.9,0.0,4.5,263.0,31425.9,
839,2023-04-20,18.7,0.0,3.6,265.0,49837.9,
840,2023-04-21,18.5,0.0,3.5,327.0,44060.8,
841,2023-04-22,19.0,0.0,4.4,329.0,60408.7,
842,2023-04-23,8.9,0.0,5.4,0.0,27832.7,
843,2023-04-24,4.5,13.6,9.1,0.0,16279.4,
844,2023-04-25,3.5,6.6,8.3,0.0,19414.3,
845,2023-04-26,6.1,0.2,5.7,126.0,16988.7,
846,2023-04-27,10.4,0.0,6.2,264.0,24769.1,
847,2023-04-28,10.4,0.0,3.7,195.0,42223.7,
848,2023-04-29,9.0,0.7,6.9,347.0,35472.8,
849,2023-04-30,10.5,0.0,5.9,221.0,32622.0,
850,2023-05-01,6.9,0.6,4.1,60.0,38826.6,
851,2023-05-02,12.1,0.0,6.5,130.0,23792.3,
852,2023-05-03,11.2,0.0,5.7,70.0,24359.7,
853,2023-05-04,9.3,0.0,6.1,185.0,38203.2,
854,2023-05-05,12.4,0.0,5.1,360.0,42237.2,
855,2023-05-06,12.6,0.0,4.3,482.0,43689.3,
856,2023-05-07,14.4,0.0,4.5,364.0,48910.1,
857,2023-05-08,14.7,0.0,6.6,211.0,27529.6,
858,2023-05-09,14.5,0.0,7.0,137.0,23727.2,
859,2023-05-10,18.9,0.0,6.4,280.0,28305.8,
860,2023-05-11,14.9,0.0,4.4,0.0,28092.6,
861,2023-05-12,21.2,0.0,3.9,183.0,40481.7,
862,2023-05-13,21.2,0.0,4.9,421.0,35306.2,
863,2023-05-14,22.1,0.0,5.9,297.0,41055.8,
864,2023-05-15,20.8,0.30000000000000004,5.1,75.0,28684.7,
865,2023-05-16,17.0,2.6999999999999997,6.9,250.0,20053.8,
866,2023-05-17,15.1,0.0,5.9,300.0,0.0,
867,2023-05-18,15.8,0.0,4.2,303.0,53313.0,
868,2023-05-19,15.5,0.0,4.7,374.0,28261.2,
869,2023-05-20,20.5,0.0,3.5,500.0,33165.6,
870,2023-05-21,22.9,0.0,2.7,365.0,35450.9,
871,2023-05-22,23.3,0.2,3.4,142.0,20339.6,
872,2023-05-23,17.1,3.3000000000000003,6.1,77.0,21917.6,
873,2023-05-24,19.4,0.0,5.5,168.0,36151.8,
874,2023-05-25,16.7,0.0,8.5,279.0,34159.5,
875,2023-05-26,17.1,0.0,5.1,385.0,39042.6,
876,2023-05-27,18.4,0.7999999999999999,5.4,136.0,32731.9,
877,2023-05-28,17.0,0.0,6.7,271.0,35373.7,
878,2023-05-29,16.2,0.0,4.3,278.0,49129.9,
879,2023-05-30,20.4,0.0,5.5,307.0,30634.8,
880,2023-05-31,22.3,0.0,5.8,316.0,27895.2,
881,2023-06-01,16.6,0.0,6.0,338.0,36104.7,
882,2023-06-02,17.7,0.0,5.0,378.0,46928.9,
883,2023-06-03,19.9,0.0,4.1,429.0,29414.2,
884,2023-06-04,21.9,0.0,4.9,399.0,37742.4,
885,2023-06-05,22.6,0.0,4.3,342.0,26309.1,
886,2023-06-06,23.4,0.0,4.2,343.0,31513.8,
887,2023-06-07,23.7,0.0,5.4,344.0,29927.4,
888,2023-06-08,21.2,0.0,7.7,345.0,28989.9,
889,2023-06-09,22.1,0.0,4.7,406.0,33544.0,
890,2023-06-10,22.7,0.0,3.8,526.0,27409.0,
891,2023-06-11,22.6,0.0,5.0,402.0,50276.4,
892,2023-06-12,24.4,0.0,4.9,219.0,21250.5,
893,2023-06-13,26.8,0.0,3.1,295.0,25396.5,
894,2023-06-14,28.3,0.0,3.7,212.0,30074.0,
895,2023-06-15,30.3,0.0,3.5,112.0,51202.0,
896,2023-06-16,29.4,0.0,5.2,162.0,29704.3,
897,2023-06-17,30.0,0.0,3.0,475.0,40862.2,
898,2023-06-18,22.7,0.0,6.1,0.0,35549.4,
899,2023-06-19,22.9,0.0,4.3,83.0,32673.6,
900,2023-06-20,21.2,0.5,3.5,189.0,42921.0,
901,2023-06-21,22.9,15.2,3.6,2.0,38057.1,
902,2023-06-22,25.1,0.1,6.3,352.0,36995.5,
903,2023-06-23,25.5,0.0,3.9,367.0,54773.7,
904,2023-06-24,25.1,0.0,5.3,532.0,26185.7,
905,2023-06-25,26.2,0.0,3.6,412.0,47117.9,
906,2023-06-26,26.8,10.6,4.8,10.0,22421.1,
907,2023-06-27,24.7,0.1,2.9,256.0,36797.9,
908,2023-06-28,26.9,0.0,5.2,307.0,31652.4,
909,2023-06-29,24.2,0.8,4.9,0.0,36952.3,
910,2023-06-30,23.7,2.0,3.9,295.0,63552.9,
911,2023-07-01,21.1,0.0,4.5,523.0,40927.7,
912,2023-07-02,16.7,19.5,4.4,133.0,57399.6,
913,2023-07-03,19.9,1.9000000000000001,4.7,84.0,25007.2,
914,2023-07-04,17.8,0.4,3.2,32.0,28063.7,
915,2023-07-05,19.5,0.39999999999999997,4.7,139.0,39286.3,
916,2023-07-06,17.2,9.5,4.4,178.0,32096.7,
917,2023-07-07,22.5,5.5,4.8,90.0,40498.9,
918,2023-07-08,24.7,0.0,3.4,372.0,28186.6,
919,2023-07-09,27.5,0.0,4.5,358.0,47577.3,
920,2023-07-10,26.5,0.1,4.6,0.0,29803.9,
921,2023-07-11,18.3,15.7,6.8,17.0,30878.1,
922,2023-07-12,17.0,17.599999999999998,4.0,0.0,54856.9,
923,2023-07-13,20.8,4.6,6.1,258.0,32392.5,
924,2023-07-14,21.2,0.0,5.5,553.0,37257.8,
925,2023-07-15,16.4,7.7,4.2,0.0,33481.2,
926,2023-07-16,17.4,11.7,7.8,12.0,39273.5,
927,2023-07-17,18.7,0.7,6.4,151.0,29249.2,
928,2023-07-18,20.9,1.1,4.7,372.0,26063.9,
929,2023-07-19,18.9,0.7,5.0,228.0,29648.6,
930,2023-07-20,20.2,1.2999999999999998,5.3,318.0,29535.4,
931,2023-07-21,18.0,0.2,5.7,207.0,45297.5,
932,2023-07-22,16.1,3.3,3.5,137.0,49392.1,
933,2023-07-23,21.0,0.4,4.7,417.0,58774.5,
934,2023-07-24,17.8,20.4,7.0,0.0,42699.3,
935,2023-07-25,19.8,1.1,5.0,231.0,53007.7,
936,2023-07-26,18.2,0.5,5.2,299.0,40417.9,
937,2023-07-27,20.1,0.0,3.9,477.0,42173.6,
938,2023-07-28,20.8,0.0,4.2,324.0,44557.8,
939,2023-07-29,21.6,0.0,4.1,464.0,36773.4,
940,2023-07-30,20.3,3.1,4.7,137.0,50075.5,
941,2023-07-31,18.7,2.6999999999999997,3.3,137.0,38301.9,
942,2023-08-01,21.1,0.30000000000000004,3.7,107.0,41481.1,
943,2023-08-02,21.3,18.5,3.1,77.0,47045.4,
944,2023-08-03,22.9,0.4,3.6,156.0,46340.0,
945,2023-08-04,19.3,0.2,4.2,9.0,47168.6,
946,2023-08-05,20.6,3.6000000000000005,3.4,137.0,45538.3,
947,2023-08-06,18.0,2.6,3.7,0.0,45753.6,
948,2023-08-07,17.6,43.1,7.5,4.0,30212.6,
949,2023-08-08,18.3,2.9,3.3,0.0,27417.3,
950,2023-08-09,15.6,0.9,4.2,43.0,34866.9,
951,2023-08-10,18.5,0.0,2.9,75.0,45050.0,
952,2023-08-11,20.7,0.39999999999999997,5.2,208.0,38740.8,
953,2023-08-12,22.2,0.1,4.7,283.0,40830.1,
954,2023-08-13,19.6,0.1,4.7,79.0,43182.9,
955,2023-08-14,19.5,5.1,5.6,0.0,50055.5,
956,2023-08-15,18.4,4.8,3.3,4.0,49633.4,
957,2023-08-16,22.8,0.3,4.3,175.0,44630.5,
958,2023-08-17,22.8,0.0,6.3,243.0,52451.6,
959,2023-08-18,21.1,0.7,4.6,302.0,69574.0,
960,2023-08-19,18.9,4.3,4.7,0.0,56379.9,
961,2023-08-20,20.3,3.6,4.0,0.0,39385.6,
962,2023-08-21,23.6,0.0,5.7,247.0,30349.2,
963,2023-08-22,21.9,0.0,4.1,219.0,27840.1,
964,2023-08-23,21.6,5.8,4.7,117.0,37408.7,
965,2023-08-24,20.4,0.0,2.7,108.0,30622.6,
966,2023-08-25,16.1,1.4,4.5,0.0,62685.1,
967,2023-08-26,15.7,30.8,4.3,0.0,59203.1,
968,2023-08-27,18.6,18.8,5.4,91.0,37177.1,
969,2023-08-28,20.2,14.2,3.1,43.0,33350.5,
970,2023-08-29,18.5,0.0,3.9,132.0,34655.0,
971,2023-08-30,18.1,0.0,2.6,145.0,35086.9,
972,2023-08-31,19.3,0.0,2.9,60.0,71257.7,
973,2023-09-01,22.2,0.5,3.6,238.0,59708.1,
974,2023-09-02,20.5,0.1,4.0,251.0,29576.3,
975,2023-09-03,17.7,0.2,3.7,24.0,45282.1,
976,2023-09-04,24.5,0.0,4.8,234.0,28246.0,
977,2023-09-05,24.6,0.0,6.4,235.0,39388.8,
978,2023-09-06,19.1,0.0,5.3,190.0,40287.5,
979,2023-09-07,18.6,0.0,4.9,0.0,39704.8,
980,2023-09-08,17.9,0.0,2.8,0.0,49195.9,
981,2023-09-09,18.8,0.0,2.4,55.0,45967.3,
982,2023-09-10,21.9,0.1,3.1,214.0,37466.3,
983,2023-09-11,17.7,0.5,5.8,0.0,24866.1,
984,2023-09-12,20.6,0.0,4.4,208.0,51681.7,
985,2023-09-13,16.7,0.0,6.8,194.0,41826.3,
986,2023-09-14,14.1,0.30000000000000004,4.2,23.0,31247.6,
987,2023-09-15,16.4,4.9,3.9,0.0,53802.6,
988,2023-09-16,14.9,1.5,3.8,6.0,49660.6,
989,2023-09-17,15.0,0.0,4.6,250.0,49764.8,
990,2023-09-18,16.0,23.2,6.1,0.0,21393.2,
991,2023-09-19,16.3,0.7,7.1,86.0,44527.6,
992,2023-09-20,16.2,0.7,4.2,0.0,36948.2,
993,2023-09-21,17.7,14.200000000000001,6.3,0.0,38206.7,
994,2023-09-22,16.0,4.8,3.2,215.0,78728.0,
995,2023-09-23,16.7,0.0,3.8,323.0,61566.3,
996,2023-09-24,15.0,0.1,5.1,121.0,71763.1,
997,2023-09-25,15.4,0.1,7.2,0.0,44569.7,
998,2023-09-26,16.8,0.0,3.8,74.0,58482.2,
999,2023-09-27,18.6,0.0,3.6,129.0,42753.7,
1000,2023-09-28,16.5,1.6,4.7,0.0,49980.6,
1001,2023-09-29,16.2,0.0,5.1,105.0,85775.4,
1002,2023-09-30,18.6,0.0,5.1,260.0,59243.1,
1003,2023-10-01,14.3,0.0,2.9,0.0,54712.3,
1004,2023-10-02,16.1,0.0,2.9,0.0,24606.2,
1005,2023-10-03,14.3,0.0,2.3,0.0,23020.3,
1006,2023-10-04,16.7,0.0,6.2,0.0,40027.3,
1007,2023-10-05,13.3,0.1,3.5,0.0,31813.8,
1008,2023-10-06,15.0,0.1,7.0,0.0,35900.7,
1009,2023-10-07,11.9,0.0,5.3,0.0,36723.7,
1010,2023-10-08,11.1,0.0,3.9,0.0,44840.1,
1011,2023-10-09,8.5,0.0,2.8,0.0,16270.3,
1012,2023-10-10,13.3,4.7,3.9,0.0,29415.9,
1013,2023-10-11,14.2,0.0,7.6,0.0,22991.0,
1014,2023-10-12,13.2,0.0,8.1,0.0,20841.3,
1015,2023-10-13,9.7,10.4,3.6,0.0,53170.6,
1016,2023-10-14,11.4,0.0,7.3,0.0,33709.0,
1017,2023-10-15,11.0,0.0,5.8,0.0,41559.2,
1018,2023-10-16,9.1,0.0,3.9,0.0,29502.9,
1019,2023-10-17,11.9,0.0,5.0,0.0,23228.8,
1020,2023-10-18,9.2,0.0,4.0,0.0,30003.7,
1021,2023-10-19,3.8,0.0,6.5,0.0,27008.5,
1022,2023-10-20,4.1,0.0,8.9,0.0,50623.8,
1023,2023-10-21,2.7,1.9000000000000001,8.8,0.0,33250.3,
1024,2023-10-22,4.1,0.5,5.2,0.0,31173.4,
1025,2023-10-23,8.3,0.0,3.9,0.0,13474.6,
1026,2023-10-24,6.5,0.0,4.5,0.0,28831.6,
1027,2023-10-25,3.0,0.0,7.3,0.0,46485.6,
1028,2023-10-26,3.3,0.0,5.0,0.0,31475.1,
1029,2023-10-27,1.9,0.0,4.5,0.0,67928.4,
1030,2023-10-28,2.1,0.0,4.3,0.0,34949.9,
1031,2023-10-29,1.4,0.0,7.5,0.0,32624.8,
1032,2023-10-30,0.6,6.5,9.2,0.0,38014.0,
1033,2023-10-31,0.9,0.9,8.9,0.0,49905.4,
1034,2023-11-01,1.0,0.2,4.7,0.0,45766.7,
1035,2023-11-02,2.6,9.0,10.0,0.0,42638.8,
1036,2023-11-03,4.3,5.0,8.6,0.0,57937.1,
1037,2023-11-04,4.8,0.2,7.4,0.0,63944.5,
1038,2023-11-05,5.2,0.6,5.5,0.0,58175.8,
1039,2023-11-06,5.6,12.5,5.3,0.0,35056.3,
1040,2023-11-07,5.3,2.6999999999999997,4.7,0.0,30261.1,
1041,2023-11-08,4.1,0.0,2.4,0.0,48045.0,
1042,2023-11-09,4.2,1.2000000000000002,7.2,0.0,50769.5,
1043,2023-11-10,4.4,0.0,4.7,0.0,67662.2,
1044,2023-11-11,3.2,0.1,5.4,0.0,46659.9,
1045,2023-11-12,2.0,0.0,6.2,0.0,59335.2,
1046,2023-11-13,0.2,0.0,5.5,0.0,33734.6,
1047,2023-11-14,0.4,0.0,6.1,0.0,60746.8,
1048,2023-11-15,-2.6,0.0,4.4,0.0,35529.9,
1049,2023-11-16,-2.4,0.0,4.0,0.0,59719.4,
1050,2023-11-17,-2.8,0.0,3.2,0.0,64741.4,
1051,2023-11-18,-5.6,0.0,3.1,0.0,72979.2,
1052,2023-11-19,-3.7,0.7000000000000001,5.9,0.0,66398.7,
1053,2023-11-20,-0.5,0.2,3.7,0.0,38195.2,
1054,2023-11-21,-0.6,0.0,4.1,0.0,54562.7,
1055,2023-11-22,5.7,0.0,7.7,0.0,40530.8,
1056,2023-11-23,6.4,0.0,9.2,0.0,57558.5,
1057,2023-11-24,2.3,0.0,7.0,0.0,57811.0,
1058,2023-11-25,2.1,0.1,5.0,0.0,60801.9,
1059,2023-11-26,0.3,0.0,3.8,0.0,58907.8,
1060,2023-11-27,-2.5,0.30000000000000004,7.0,0.0,30136.0,
1061,2023-11-28,-3.7,0.6000000000000001,7.7,0.0,51298.1,
1062,2023-11-29,-1.0,0.9,9.0,0.0,36785.7,
1063,2023-11-30,-1.6,0.1,5.6,0.0,50100.1,
1064,2023-12-01,-4.5,0.0,3.5,0.0,52068.2,
1065,2023-12-02,-7.2,0.0,4.0,0.0,38303.4,
1066,2023-12-03,-8.6,0.0,3.7,0.0,39691.3,
1067,2023-12-04,-9.9,0.0,2.8,0.0,20949.4,
1068,2023-12-05,-10.2,0.0,3.4,0.0,43042.6,
1069,2023-12-06,-7.7,0.9,3.0,0.0,22048.5,
1070,2023-12-07,-4.4,0.4,3.6,0.0,41917.8,
1071,2023-12-08,-1.0,0.30000000000000004,5.7,0.0,90128.2,
1072,2023-12-09,1.1,3.3000000000000003,4.5,0.0,41581.9,
1073,2023-12-10,-0.1,0.7000000000000001,5.7,0.0,32211.4,
1074,2023-12-11,-0.3,0.5,7.6,0.0,23474.8,
1075,2023-12-12,-0.4,0.0,3.5,0.0,26703.1,
1076,2023-12-13,-3.8,0.0,3.6,0.0,46479.4,
1077,2023-12-14,-4.9,0.1,2.9,0.0,54386.6,
1078,2023-12-15,-3.7,0.0,2.0,0.0,59862.7,
1079,2023-12-16,8.8,0.0,5.2,0.0,32715.4,
1080,2023-12-17,3.6,0.0,2.8,0.0,37662.4,
1081,2023-12-18,3.9,1.1,2.4,0.0,0.0,
1082,2023-12-19,3.0,0.0,4.2,0.0,0.0,
1083,2023-12-20,-0.2,0.0,2.2,0.0,0.0,
1084,2023-12-21,-1.4,0.0,4.6,0.0,0.0,
1085,2023-12-22,-1.1,0.0,5.1,0.0,0.0,
1086,2023-12-23,-4.4,0.0,3.4,0.0,0.0,
1087,2023-12-24,-7.5,0.0,2.5,0.0,0.0,
1088,2023-12-25,0.0,0.0,0.0,0.0,0.0,
1089,2023-12-26,0.0,0.0,0.0,0.0,0.0,
1090,2023-12-27,0.0,0.0,0.0,0.0,0.0,
1091,2023-12-28,0.0,0.0,0.0,0.0,0.0,
1092,2023-12-29,0.0,0.0,0.0,0.0,0.0,
1093,2023-12-30,0.0,0.0,0.0,0.0,0.0,
1094,2023-12-31,0.0,0.0,0.0,0.0,0.0,
1095,2024-01-01,0.0,0.0,0.0,0.0,0.0,
1096,2024-01-02,0.0,0.0,0.0,0.0,0.0,
1097,2024-01-03,0.0,0.0,0.0,0.0,0.0,
1098,2024-01-04,0.0,0.0,0.0,0.0,0.0,
1099,2024-01-05,0.0,0.0,0.0,0.0,0.0,
1100,2024-01-06,0.0,0.0,0.0,0.0,0.0,
1101,2024-01-07,0.0,0.0,0.0,0.0,0.0,
1102,2024-01-08,0.0,0.0,0.0,0.0,0.0,
1103,2024-01-09,0.0,0.0,0.0,0.0,0.0,
1104,2024-01-10,0.0,0.0,0.0,0.0,0.0,
1105,2024-01-11,0.0,0.0,0.0,0.0,0.0,
1106,2024-01-12,0.0,0.0,0.0,0.0,0.0,
1107,2024-01-13,0.0,0.0,0.0,0.0,0.0,
1108,2024-01-14,0.0,0.0,0.0,0.0,0.0,
1109,2024-01-15,0.0,0.0,0.0,0.0,0.0,
1110,2024-01-16,0.0,0.0,0.0,0.0,0.0,
1111,2024-01-17,0.0,0.0,0.0,0.0,0.0,
1112,2024-01-18,0.0,0.0,0.0,0.0,0.0,
1113,2024-01-19,0.0,0.0,0.0,0.0,0.0,
1114,2024-01-20,0.0,0.0,0.0,0.0,0.0,
1115,2024-01-21,0.0,0.0,0.0,0.0,0.0,
1116,2024-01-22,0.0,0.0,0.0,0.0,0.0,
1117,2024-01-23,0.0,0.0,0.0,0.0,0.0,
1118,2024-01-24,0.0,0.0,0.0,0.0,0.0,
1119,2024-01-25,0.0,0.0,0.0,0.0,0.0,
1120,2024-01-26,0.0,0.0,0.0,0.0,0.0,
1121,2024-01-27,0.0,0.0,0.0,0.0,0.0,
1122,2024-01-28,0.0,0.0,0.0,0.0,0.0,
1123,2024-01-29,0.0,0.0,0.0,0.0,0.0,
1124,2024-01-30,0.0,0.0,0.0,0.0,0.0,
1125,2024-01-31,0.0,0.0,0.0,0.0,0.0,
1126,2024-02-01,0.0,0.0,0.0,0.0,0.0,
1127,2024-02-02,0.0,0.0,0.0,0.0,0.0,
1128,2024-02-03,0.0,0.0,0.0,0.0,0.0,
1129,2024-02-04,0.0,0.0,0.0,0.0,0.0,
1130,2024-02-05,0.0,0.0,0.0,0.0,0.0,
1131,2024-02-06,0.0,0.0,0.0,0.0,0.0,
1132,2024-02-07,0.0,0.0,0.0,0.0,0.0,
